O,D,Ton
59,36,9
59,37,2
59,38,1
59,42,3
59,43,1
59,44,4
59,45,6
59,47,4
59,48,1
59,49,27
59,50,5
59,51,9
59,52,3
59,53,13
59,54,1
59,55,6
59,58,4
59,60,2
59,61,6
59,62,5
59,63,6
59,64,1
59,65,3
59,66,6
59,67,1
59,68,6
59,69,4
59,70,1
59,71,9
59,73,11
59,74,11
59,75,7
59,76,9
59,77,19
59,78,28
59,79,6
59,80,199
59,81,27
59,82,14
59,83,1
59,84,6
59,85,4
59,86,3
59,87,2
59,88,2
59,89,15
59,90,1
59,91,4
59,92,8
59,93,3
59,94,18
59,95,1
59,96,10
59,97,56
59,98,6
59,99,4
59,100,1
59,101,11
59,102,7
59,103,2
59,104,6
59,105,4
59,106,8
59,107,11
59,108,1
59,110,3
59,111,15
59,114,3
59,115,2
59,116,8
59,117,1
59,118,5
59,119,7
59,120,5
59,122,1
59,124,2
59,125,1
59,126,11
59,127,8
59,128,7
59,130,9
59,131,14
59,132,8
59,134,2
59,135,18
59,136,1
59,137,6
59,138,2
59,139,1
59,140,74
59,141,38
59,142,18
59,143,6
59,144,43
59,145,229
59,146,40
59,147,7
59,148,31
59,149,34
59,150,17
59,151,18
59,152,157
59,153,27
59,154,9
59,155,138
59,156,23
59,157,2
59,158,10
59,159,49
59,160,16
59,161,11
59,162,32
59,163,7
59,164,8
59,165,12
59,166,12
59,167,20
59,168,3
59,169,10
59,170,24
59,171,3
59,172,5
59,173,3
59,174,2
59,175,14
59,176,1
59,177,6
59,178,3
59,179,14
59,180,51
59,181,27
59,182,30
59,183,14
59,184,3
59,185,1
59,186,9
59,187,10
59,188,5
59,190,7
59,192,12
59,193,2
59,194,3
60,2,3
60,5,4
60,8,2
60,9,4
60,12,22
60,15,1
60,17,8
60,18,4
60,19,7
60,21,11
60,22,7
60,23,3
60,24,1
60,25,4
60,26,2
60,27,4
60,28,1
60,29,1
60,30,3
60,31,27
60,32,12
60,33,9
60,34,27
60,35,8
60,36,10
60,37,3
60,38,7
60,43,1
60,44,4
60,45,3
60,47,2
60,49,18
60,52,9
60,53,7
60,54,3
60,55,7
60,56,2
60,58,6
60,59,2
60,61,3
60,63,1
60,64,6
60,68,8
60,69,21
60,72,10
60,73,2
60,74,9
60,75,1
60,76,7
60,77,7
60,78,32
60,79,4
60,80,105
60,81,10
60,82,13
60,83,2
60,84,2
60,88,1
60,89,2
60,91,3
60,92,1
60,94,13
60,96,2
60,97,16
60,100,2
60,101,20
60,102,20
60,103,7
60,104,7
60,106,10
60,107,12
60,108,9
60,109,7
60,110,2
60,111,16
60,113,4
60,114,2
60,115,5
60,116,2
60,117,1
60,118,1
60,119,1
60,120,2
60,121,2
60,124,2
60,126,5
60,127,10
60,128,10
60,129,6
60,130,3
60,131,13
60,132,3
60,135,8
60,136,12
60,137,1
60,140,28
60,141,36
60,142,11
60,143,1
60,144,23
60,145,202
60,146,15
60,147,1
60,148,12
60,149,2
60,150,1
60,151,1
60,152,205
60,153,23
60,155,79
60,156,11
60,157,3
60,158,1
60,159,19
60,160,2
60,162,61
60,163,6
60,164,3
60,165,8
60,166,1
60,167,2
60,169,1
60,170,21
60,171,5
60,172,2
60,173,3
60,175,2
60,177,3
60,179,15
60,180,18
60,181,6
60,182,4
60,183,6
60,186,3
60,188,2
60,190,2
60,191,1
60,192,6
60,193,1
61,5,3
61,7,1
61,9,2
61,11,1
61,12,19
61,13,2
61,14,2
61,16,2
61,17,4
61,18,1
61,19,5
61,21,6
61,22,6
61,23,4
61,24,1
61,25,8
61,26,2
61,27,2
61,29,4
61,31,6
61,32,9
61,33,5
61,34,24
61,35,9
61,36,10
61,38,2
61,43,2
61,44,1
61,47,1
61,48,2
61,49,18
61,51,8
61,52,16
61,53,7
61,54,1
61,55,10
61,56,1
61,58,4
61,60,5
61,63,1
61,65,4
61,68,17
61,69,11
61,70,1
61,71,1
61,72,3
61,73,2
61,74,9
61,75,3
61,76,6
61,77,4
61,78,31
61,79,5
61,80,129
61,81,9
61,82,12
61,83,1
61,84,1
61,87,3
61,88,2
61,89,1
61,93,3
61,94,12
61,95,1
61,96,2
61,97,20
61,98,1
61,99,3
61,100,3
61,101,9
61,102,8
61,103,5
61,104,3
61,105,2
61,106,3
61,107,11
61,108,8
61,109,8
61,110,3
61,111,19
61,112,3
61,113,7
61,114,4
61,115,6
61,116,3
61,118,3
61,119,1
61,120,2
61,121,1
61,126,8
61,127,8
61,128,14
61,130,6
61,131,8
61,132,2
61,135,7
61,136,3
61,137,4
61,138,3
61,139,1
61,140,21
61,141,24
61,142,2
61,143,3
61,144,32
61,145,157
61,146,7
61,147,5
61,148,1
61,149,1
61,151,6
61,152,132
61,153,10
61,154,1
61,155,82
61,156,10
61,158,2
61,159,24
61,160,3
61,161,2
61,162,40
61,163,9
61,164,4
61,165,11
61,166,6
61,167,3
61,169,6
61,170,12
61,171,2
61,174,2
61,175,5
61,176,2
61,178,2
61,179,4
61,180,14
61,181,7
61,182,2
61,183,4
61,184,5
61,185,1
61,186,4
61,187,5
61,188,4
61,189,1
61,191,1
61,192,5
61,193,3
62,1,4
62,4,1
62,5,2
62,6,1
62,7,3
62,8,4
62,9,7
62,10,1
62,12,11
62,14,3
62,15,10
62,16,1
62,17,2
62,18,1
62,19,4
62,21,7
62,23,7
62,24,1
62,25,6
62,26,5
62,27,5
62,28,9
62,29,3
62,30,2
62,31,3
62,32,1
62,33,1
62,34,23
62,35,6
62,36,6
62,38,5
62,41,1
62,43,2
62,44,5
62,45,2
62,46,1
62,47,10
62,48,4
62,49,29
62,51,16
62,52,3
62,53,9
62,54,6
62,55,6
62,58,2
62,60,4
62,61,5
62,63,2
62,64,2
62,65,6
62,66,10
62,67,1
62,68,4
62,70,2
62,71,3
62,72,4
62,73,1
62,74,3
62,75,4
62,76,9
62,77,3
62,78,21
62,79,1
62,80,157
62,81,10
62,82,10
62,83,2
62,85,6
62,86,1
62,87,2
62,88,8
62,89,7
62,92,3
62,93,2
62,94,10
62,95,8
62,96,1
62,97,33
62,98,4
62,99,3
62,101,4
62,102,5
62,104,3
62,105,3
62,106,1
62,107,1
62,110,4
62,111,4
62,113,2
62,114,1
62,115,4
62,116,4
62,118,1
62,119,1
62,120,6
62,121,1
62,122,5
62,124,9
62,126,4
62,127,6
62,128,4
62,130,4
62,131,8
62,132,1
62,133,1
62,134,1
62,135,4
62,136,10
62,137,7
62,138,4
62,140,44
62,141,18
62,142,15
62,143,8
62,144,36
62,145,132
62,146,20
62,147,2
62,148,4
62,149,10
62,150,8
62,151,17
62,152,105
62,153,12
62,154,6
62,155,104
62,156,11
62,158,7
62,159,42
62,160,5
62,161,2
62,162,20
62,163,11
62,164,4
62,165,4
62,166,4
62,167,9
62,168,2
62,169,6
62,170,16
62,172,1
62,173,1
62,174,1
62,175,1
62,176,1
62,177,4
62,179,17
62,180,21
62,181,10
62,182,15
62,183,9
62,185,5
62,186,13
62,187,2
62,188,9
62,190,4
62,192,7
62,193,4
62,194,3
63,1,2
63,2,1
63,7,2
63,8,5
63,9,4
63,12,17
63,14,1
63,15,1
63,16,7
63,18,3
63,19,5
63,21,13
63,22,14
63,23,3
63,25,5
63,27,7
63,28,1
63,29,3
63,31,5
63,32,4
63,33,2
63,34,19
63,35,2
63,36,6
63,37,5
63,38,7
63,40,1
63,43,1
63,45,2
63,47,1
63,49,60
63,51,3
63,52,16
63,53,4
63,54,19
63,55,4
63,58,6
63,60,1
63,61,4
63,64,2
63,65,1
63,66,3
63,67,1
63,68,3
63,69,2
63,72,1
63,73,3
63,74,8
63,75,1
63,76,1
63,77,6
63,78,37
63,79,4
63,80,164
63,81,12
63,82,14
63,83,5
63,87,3
63,88,2
63,89,3
63,93,1
63,94,9
63,96,3
63,97,10
63,98,1
63,99,1
63,101,5
63,102,2
63,103,1
63,104,2
63,105,3
63,107,5
63,108,1
63,109,4
63,110,8
63,111,5
63,114,9
63,115,6
63,116,5
63,117,1
63,118,5
63,119,7
63,120,3
63,121,3
63,122,1
63,126,6
63,127,2
63,128,11
63,130,3
63,131,9
63,132,2
63,135,11
63,136,5
63,137,10
63,138,1
63,140,24
63,141,43
63,142,23
63,144,27
63,145,239
63,146,11
63,147,1
63,148,6
63,149,3
63,150,1
63,151,3
63,152,144
63,153,11
63,155,77
63,156,8
63,157,1
63,158,3
63,159,24
63,160,1
63,161,2
63,162,45
63,163,10
63,165,4
63,166,8
63,168,1
63,169,2
63,170,17
63,172,1
63,173,1
63,175,2
63,176,2
63,179,2
63,180,7
63,181,8
63,182,4
63,184,1
63,185,2
63,186,6
63,187,2
63,188,4
63,189,2
63,191,4
63,192,11
63,193,1
63,194,4
64,1,1
64,2,1
64,5,1
64,6,1
64,7,1
64,8,1
64,9,7
64,12,21
64,13,2
64,14,1
64,15,3
64,16,3
64,17,5
64,18,7
64,19,5
64,21,13
64,22,5
64,23,4
64,24,1
64,25,7
64,26,1
64,27,12
64,29,5
64,31,5
64,32,11
64,33,9
64,34,22
64,35,4
64,36,2
64,37,1
64,38,1
64,43,1
64,44,1
64,45,2
64,48,1
64,49,49
64,50,1
64,51,12
64,52,15
64,53,3
64,54,10
64,55,3
64,56,2
64,58,4
64,60,3
64,61,2
64,63,3
64,65,1
64,68,1
64,69,4
64,71,1
64,72,1
64,73,6
64,74,15
64,75,1
64,76,3
64,77,14
64,78,37
64,79,7
64,80,190
64,81,12
64,82,20
64,83,1
64,86,1
64,88,4
64,89,1
64,92,2
64,94,19
64,95,1
64,96,1
64,97,11
64,98,2
64,100,3
64,101,7
64,102,12
64,103,1
64,104,1
64,105,1
64,107,4
64,108,5
64,110,5
64,111,7
64,112,2
64,113,3
64,114,2
64,116,6
64,118,5
64,123,1
64,125,1
64,126,8
64,127,3
64,128,1
64,130,11
64,131,15
64,132,7
64,133,1
64,134,1
64,135,10
64,136,4
64,137,2
64,139,1
64,140,23
64,141,38
64,142,13
64,144,38
64,145,282
64,146,15
64,147,4
64,148,13
64,149,3
64,150,3
64,151,3
64,152,188
64,153,11
64,154,1
64,155,87
64,156,20
64,158,1
64,159,21
64,160,5
64,162,42
64,163,5
64,164,3
64,165,10
64,167,1
64,169,5
64,170,19
64,171,2
64,172,1
64,173,2
64,174,1
64,175,2
64,176,7
64,178,1
64,179,10
64,180,11
64,181,2
64,182,3
64,186,4
64,187,4
64,188,2
64,191,2
64,192,3
65,1,2
65,4,2
65,5,1
65,7,1
65,8,4
65,9,10
65,10,1
65,12,8
65,13,1
65,14,2
65,15,5
65,16,2
65,17,1
65,19,3
65,21,10
65,22,3
65,23,2
65,24,2
65,25,11
65,26,1
65,27,7
65,28,1
65,29,5
65,31,7
65,32,4
65,33,2
65,34,26
65,35,4
65,36,4
65,37,3
65,41,4
65,43,4
65,44,6
65,45,1
65,47,1
65,48,2
65,49,31
65,51,18
65,52,4
65,53,11
65,54,2
65,55,3
65,56,1
65,57,2
65,58,1
65,60,1
65,61,1
65,63,2
65,66,1
65,67,2
65,68,5
65,69,2
65,70,4
65,71,2
65,72,1
65,73,4
65,74,1
65,76,6
65,77,2
65,78,20
65,79,2
65,80,101
65,81,11
65,82,3
65,83,5
65,85,1
65,86,1
65,89,3
65,91,1
65,94,4
65,95,2
65,96,4
65,97,18
65,98,2
65,101,3
65,102,13
65,104,2
65,105,1
65,106,2
65,107,2
65,108,1
65,109,1
65,110,1
65,114,3
65,115,4
65,116,2
65,118,3
65,119,3
65,120,5
65,121,4
65,122,2
65,126,8
65,127,3
65,128,3
65,129,1
65,130,3
65,131,8
65,132,10
65,135,2
65,136,6
65,137,2
65,138,4
65,140,21
65,141,16
65,142,12
65,143,1
65,144,39
65,145,217
65,146,6
65,147,1
65,148,5
65,149,3
65,150,4
65,151,3
65,152,109
65,153,9
65,154,2
65,155,92
65,156,15
65,157,2
65,158,8
65,159,29
65,160,7
65,161,2
65,162,22
65,165,2
65,166,6
65,167,3
65,169,3
65,170,16
65,171,3
65,177,1
65,179,3
65,180,8
65,181,2
65,182,3
65,184,1
65,186,1
65,187,2
65,188,6
65,192,2
66,1,1
66,2,4
66,6,1
66,7,5
66,8,4
66,9,13
66,11,2
66,12,43
66,15,1
66,17,5
66,18,1
66,19,5
66,21,11
66,22,9
66,23,5
66,25,14
66,26,6
66,27,5
66,28,9
66,29,10
66,30,15
66,31,6
66,32,4
66,33,3
66,34,21
66,35,4
66,36,7
66,37,2
66,39,2
66,43,7
66,44,10
66,45,2
66,46,3
66,47,5
66,49,20
66,50,2
66,51,14
66,52,6
66,53,19
66,54,14
66,55,19
66,57,3
66,59,5
66,60,4
66,61,2
66,62,2
66,63,3
66,64,3
66,65,10
66,67,4
66,68,2
66,69,4
66,70,3
66,71,1
66,72,6
66,73,2
66,74,9
66,75,5
66,76,2
66,77,12
66,78,25
66,79,1
66,80,135
66,81,13
66,82,7
66,83,5
66,84,1
66,85,4
66,86,4
66,87,3
66,88,5
66,89,10
66,90,2
66,92,2
66,94,13
66,95,3
66,96,15
66,97,51
66,98,8
66,99,1
66,100,3
66,101,9
66,102,5
66,103,2
66,104,5
66,105,1
66,106,7
66,107,11
66,108,4
66,109,1
66,110,1
66,111,14
66,112,3
66,113,5
66,114,6
66,115,6
66,116,4
66,117,1
66,118,5
66,119,2
66,120,1
66,121,7
66,124,1
66,125,1
66,126,11
66,127,12
66,130,4
66,131,23
66,132,9
66,133,3
66,134,7
66,135,12
66,136,1
66,137,4
66,140,46
66,141,47
66,142,16
66,144,33
66,145,193
66,146,16
66,147,2
66,148,24
66,149,15
66,150,7
66,151,28
66,152,130
66,153,13
66,154,9
66,155,118
66,156,27
66,157,7
66,158,2
66,159,62
66,160,4
66,161,3
66,162,39
66,163,6
66,164,6
66,165,1
66,166,7
66,167,6
66,169,3
66,170,36
66,171,6
66,172,5
66,173,1
66,175,13
66,176,1
66,177,3
66,178,2
66,179,16
66,180,17
66,181,16
66,182,14
66,183,14
66,185,3
66,186,5
66,187,2
66,188,6
66,190,3
66,191,6
66,192,8
66,193,2
67,4,5
67,7,1
67,8,6
67,9,2
67,10,1
67,11,1
67,12,34
67,15,2
67,16,4
67,17,4
67,21,8
67,22,3
67,23,3
67,25,6
67,26,2
67,27,7
67,28,3
67,29,4
67,30,2
67,31,3
67,32,7
67,33,6
67,34,13
67,35,1
67,36,8
67,37,1
67,38,2
67,39,1
67,42,1
67,43,1
67,44,3
67,45,4
67,47,1
67,49,11
67,51,21
67,52,10
67,53,13
67,54,2
67,55,3
67,57,1
67,59,6
67,60,1
67,62,3
67,63,1
67,64,1
67,65,4
67,66,6
67,68,3
67,69,3
67,70,1
67,71,2
67,73,1
67,74,5
67,75,1
67,76,5
67,77,1
67,78,25
67,80,93
67,81,13
67,82,2
67,83,2
67,85,1
67,87,6
67,88,2
67,89,8
67,90,2
67,92,4
67,94,8
67,95,1
67,96,5
67,97,25
67,98,4
67,99,3
67,101,2
67,102,5
67,103,1
67,104,3
67,105,1
67,106,1
67,107,10
67,111,3
67,112,2
67,114,1
67,115,3
67,116,6
67,117,1
67,118,2
67,119,1
67,120,5
67,123,3
67,126,3
67,127,6
67,128,1
67,129,1
67,130,4
67,131,15
67,132,7
67,134,2
67,135,3
67,137,6
67,138,4
67,139,2
67,140,31
67,141,31
67,142,11
67,144,20
67,145,129
67,146,9
67,147,5
67,148,5
67,149,12
67,150,4
67,151,3
67,152,86
67,153,3
67,154,1
67,155,91
67,156,2
67,157,1
67,158,5
67,159,23
67,160,3
67,162,30
67,163,4
67,164,2
67,166,4
67,167,2
67,169,4
67,170,13
67,171,4
67,173,2
67,175,6
67,176,2
67,178,4
67,179,12
67,180,12
67,181,8
67,182,18
67,183,7
67,184,1
67,185,3
67,186,7
67,187,3
67,188,3
67,189,3
67,193,1
68,6,2
68,7,4
68,8,4
68,9,1
68,12,16
68,14,2
68,15,2
68,16,2
68,17,3
68,18,4
68,19,8
68,20,1
68,21,16
68,22,3
68,23,2
68,25,1
68,27,2
68,28,6
68,29,6
68,30,2
68,31,11
68,32,18
68,33,6
68,34,17
68,35,1
68,36,4
68,38,4
68,41,1
68,43,2
68,44,3
68,46,1
68,48,1
68,49,11
68,51,3
68,52,21
68,54,8
68,55,5
68,56,2
68,60,3
68,63,4
68,64,1
68,66,4
68,69,9
68,70,1
68,71,1
68,72,12
68,73,4
68,74,13
68,75,2
68,76,11
68,77,8
68,78,27
68,79,6
68,80,106
68,81,9
68,82,9
68,83,3
68,84,3
68,85,1
68,86,1
68,87,1
68,88,1
68,92,1
68,93,2
68,94,7
68,95,1
68,96,1
68,97,17
68,98,1
68,99,1
68,101,23
68,102,18
68,103,2
68,104,2
68,105,3
68,106,5
68,107,4
68,108,6
68,109,5
68,110,5
68,111,11
68,112,1
68,113,3
68,114,3
68,115,3
68,116,1
68,117,6
68,118,3
68,119,1
68,121,3
68,122,1
68,126,4
68,127,13
68,128,16
68,129,4
68,130,2
68,131,8
68,132,2
68,135,4
68,136,2
68,137,2
68,138,1
68,140,11
68,141,25
68,142,16
68,143,2
68,144,18
68,145,204
68,146,7
68,147,5
68,148,9
68,149,2
68,150,7
68,151,1
68,152,159
68,153,15
68,154,1
68,155,66
68,156,17
68,159,31
68,160,4
68,162,50
68,163,6
68,164,7
68,165,4
68,166,7
68,167,6
68,169,4
68,170,8
68,172,1
68,175,1
68,176,1
68,177,1
68,179,9
68,180,11
68,181,7
68,182,8
68,183,7
68,184,1
68,185,7
68,187,3
68,188,5
68,190,1
68,191,2
68,192,9
68,193,1
68,194,1
69,4,1
69,6,1
69,7,6
69,8,2
69,9,5
69,12,23
69,13,3
69,14,4
69,16,1
69,17,8
69,18,2
69,19,6
69,21,17
69,22,7
69,23,9
69,25,4
69,26,1
69,27,1
69,29,8
69,30,1
69,31,17
69,32,13
69,33,8
69,34,34
69,35,6
69,36,13
69,37,2
69,38,5
69,43,1
69,44,2
69,46,1
69,47,2
69,48,1
69,49,35
69,51,10
69,52,32
69,53,6
69,54,3
69,55,14
69,56,3
69,57,3
69,58,2
69,59,1
69,60,5
69,61,6
69,65,1
69,67,2
69,68,13
69,70,6
69,71,2
69,72,3
69,74,9
69,75,8
69,76,5
69,77,7
69,78,34
69,79,3
69,80,137
69,81,11
69,82,12
69,83,3
69,85,4
69,86,1
69,89,8
69,92,2
69,93,4
69,94,22
69,96,5
69,97,26
69,98,5
69,100,2
69,101,15
69,102,31
69,103,4
69,104,1
69,106,5
69,107,17
69,108,7
69,109,11
69,110,11
69,111,12
69,113,1
69,114,2
69,115,3
69,116,6
69,117,3
69,118,3
69,120,5
69,122,1
69,123,2
69,124,1
69,126,7
69,127,3
69,128,5
69,129,2
69,130,7
69,131,13
69,132,2
69,133,1
69,135,2
69,136,7
69,137,9
69,139,1
69,140,31
69,141,45
69,142,15
69,144,32
69,145,274
69,146,12
69,147,1
69,148,6
69,149,5
69,150,6
69,151,8
69,152,233
69,153,16
69,154,4
69,155,114
69,156,13
69,157,3
69,159,61
69,160,3
69,161,2
69,162,40
69,163,4
69,164,5
69,165,2
69,166,7
69,167,11
69,168,6
69,169,2
69,170,27
69,171,5
69,172,1
69,173,3
69,175,10
69,177,2
69,178,1
69,179,14
69,180,12
69,181,7
69,182,4
69,183,2
69,186,3
69,187,3
69,188,8
69,190,1
69,191,4
69,192,8
69,193,3
69,194,4
70,1,1
70,4,1
70,8,5
70,9,3
70,10,1
70,12,12
70,14,1
70,15,1
70,17,1
70,20,2
70,21,7
70,22,2
70,23,2
70,25,2
70,26,1
70,27,2
70,31,3
70,32,5
70,33,1
70,34,13
70,35,3
70,36,1
70,38,2
70,41,3
70,43,3
70,44,1
70,49,7
70,51,5
70,52,14
70,53,2
70,54,1
70,58,2
70,60,2
70,65,3
70,71,2
70,74,1
70,77,3
70,78,16
70,80,72
70,81,8
70,82,20
70,83,8
70,85,1
70,87,1
70,88,2
70,92,2
70,94,2
70,96,2
70,97,1
70,98,2
70,101,2
70,104,2
70,106,3
70,107,6
70,108,10
70,110,1
70,111,4
70,112,2
70,114,1
70,115,1
70,116,4
70,119,7
70,120,3
70,122,1
70,126,4
70,127,4
70,130,8
70,131,7
70,132,1
70,135,3
70,136,1
70,137,5
70,140,24
70,141,28
70,142,9
70,143,2
70,144,30
70,145,208
70,146,3
70,147,6
70,148,2
70,149,4
70,150,1
70,151,1
70,152,121
70,153,4
70,154,4
70,155,65
70,156,13
70,158,1
70,159,27
70,160,3
70,161,1
70,162,47
70,163,4
70,164,4
70,170,5
70,171,2
70,172,2
70,173,10
70,176,1
70,177,2
70,179,1
70,180,1
70,181,1
70,182,4
70,185,4
70,186,4
70,187,1
70,191,1
70,192,3
71,1,3
71,6,1
71,7,3
71,9,2
71,10,1
71,12,20
71,14,1
71,17,1
71,19,3
71,21,8
71,22,2
71,23,1
71,24,1
71,25,1
71,27,6
71,31,3
71,32,1
71,33,1
71,34,13
71,35,7
71,36,3
71,37,1
71,38,2
71,39,3
71,41,2
71,43,2
71,47,1
71,49,18
71,50,2
71,51,8
71,52,15
71,53,1
71,55,2
71,57,2
71,59,1
71,61,1
71,63,3
71,66,1
71,67,1
71,69,2
71,70,4
71,72,5
71,73,9
71,74,9
71,75,1
71,76,2
71,77,4
71,78,38
71,79,4
71,80,109
71,81,9
71,82,14
71,83,1
71,85,1
71,87,6
71,88,3
71,94,4
71,97,28
71,98,1
71,99,2
71,100,2
71,101,1
71,103,1
71,105,3
71,106,1
71,107,1
71,108,7
71,109,5
71,110,2
71,111,1
71,112,4
71,113,5
71,115,3
71,116,4
71,118,3
71,119,4
71,120,1
71,121,1
71,122,2
71,123,3
71,126,4
71,127,1
71,130,3
71,131,6
71,132,8
71,133,3
71,134,1
71,135,4
71,136,1
71,137,5
71,140,28
71,141,46
71,142,16
71,143,1
71,144,36
71,145,209
71,146,16
71,147,4
71,148,1
71,149,1
71,150,2
71,151,1
71,152,152
71,153,7
71,155,80
71,156,14
71,157,1
71,159,18
71,161,1
71,162,61
71,163,4
71,164,4
71,167,3
71,169,4
71,170,17
71,171,3
71,172,1
71,173,1
71,175,1
71,177,2
71,179,6
71,180,5
71,181,4
71,182,3
71,186,4
71,187,3
71,188,8
71,191,2
71,192,8
71,193,1
71,194,1
72,8,7
72,10,1
72,14,1
72,19,1
72,21,10
72,22,3
72,23,4
72,27,1
72,31,6
72,33,1
72,34,9
72,35,3
72,36,2
72,37,4
72,38,1
72,41,1
72,44,1
72,49,5
72,52,25
72,54,2
72,55,1
72,60,1
72,66,1
72,68,1
72,73,8
72,74,9
72,77,2
72,78,6
72,79,1
72,80,48
72,81,2
72,82,13
72,83,1
72,91,1
72,94,4
72,95,1
72,97,2
72,98,1
72,101,4
72,102,3
72,107,5
72,108,3
72,109,1
72,110,3
72,111,2
72,114,1
72,115,1
72,116,2
72,121,3
72,123,1
72,126,9
72,130,2
72,131,2
72,134,1
72,135,5
72,136,1
72,140,12
72,141,42
72,142,2
72,143,2
72,144,30
72,145,299
72,146,14
72,147,11
72,148,16
72,149,2
72,152,188
72,153,12
72,154,3
72,155,56
72,156,12
72,159,28
72,162,57
72,163,3
72,164,1
72,166,1
72,167,2
72,170,7
72,176,2
72,177,1
72,178,3
72,179,4
72,181,1
72,182,2
72,184,2
72,185,2
72,186,1
72,187,2
72,188,8
72,191,3
72,192,1
72,194,1
73,7,1
73,8,3
73,9,5
73,12,2
73,13,1
73,21,6
73,22,4
73,23,1
73,26,1
73,27,1
73,28,2
73,31,17
73,32,11
73,33,4
73,34,3
73,35,2
73,37,1
73,38,1
73,43,3
73,44,1
73,47,1
73,48,2
73,49,5
73,51,5
73,52,15
73,53,7
73,54,1
73,60,1
73,62,1
73,63,2
73,64,1
73,72,1
73,74,21
73,75,1
73,77,5
73,78,12
73,79,3
73,80,55
73,81,6
73,82,22
73,83,1
73,88,1
73,92,1
73,93,1
73,94,1
73,96,1
73,97,11
73,98,1
73,99,1
73,101,1
73,103,1
73,105,1
73,107,18
73,108,11
73,110,1
73,111,4
73,114,6
73,115,3
73,116,4
73,117,1
73,119,4
73,122,2
73,126,5
73,127,2
73,131,2
73,132,5
73,134,3
73,135,1
73,140,35
73,141,53
73,142,9
73,143,4
73,144,27
73,145,369
73,146,16
73,147,7
73,148,5
73,149,2
73,152,218
73,153,12
73,154,1
73,155,56
73,156,15
73,159,20
73,160,2
73,162,110
73,163,5
73,164,1
73,165,1
73,166,1
73,167,1
73,170,8
73,171,3
73,175,2
73,176,3
73,177,3
73,178,1
73,179,18
73,180,1
73,181,2
73,182,5
73,186,9
73,188,3
73,191,5
73,192,1
74,7,1
74,8,7
74,9,2
74,11,2
74,12,4
74,15,1
74,16,2
74,21,6
74,22,1
74,23,1
74,28,1
74,31,3
74,32,5
74,34,8
74,35,2
74,36,5
74,38,3
74,41,1
74,43,3
74,44,1
74,45,1
74,49,17
74,50,1
74,52,16
74,53,4
74,55,2
74,56,1
74,61,1
74,64,1
74,70,1
74,71,2
74,75,3
74,76,2
74,77,3
74,78,10
74,80,61
74,81,3
74,82,35
74,83,2
74,87,1
74,88,2
74,92,2
74,93,1
74,94,12
74,97,2
74,101,1
74,102,2
74,104,2
74,106,1
74,107,7
74,108,14
74,110,1
74,111,1
74,113,2
74,115,5
74,116,9
74,117,1
74,118,1
74,121,3
74,122,1
74,126,4
74,127,3
74,129,1
74,131,6
74,132,1
74,135,1
74,136,1
74,139,2
74,140,34
74,141,60
74,142,16
74,143,1
74,144,32
74,145,377
74,146,12
74,147,7
74,148,3
74,149,5
74,152,307
74,153,12
74,154,4
74,155,94
74,156,12
74,159,42
74,160,1
74,161,1
74,162,73
74,163,4
74,164,8
74,165,4
74,166,8
74,167,8
74,169,2
74,170,3
74,171,5
74,175,1
74,176,5
74,177,1
74,178,4
74,179,1
74,180,1
74,182,1
74,183,1
74,184,2
74,186,2
74,188,1
74,191,1
74,192,5
74,193,4
74,194,1
75,3,1
75,8,5
75,9,4
75,12,7
75,19,4
75,21,4
75,22,2
75,26,1
75,29,1
75,31,5
75,32,4
75,34,6
75,35,2
75,38,1
75,39,2
75,43,1
75,49,7
75,50,2
75,51,1
75,52,18
75,53,4
75,54,1
75,55,1
75,58,1
75,61,1
75,63,1
75,71,2
75,73,1
75,74,9
75,76,4
75,77,5
75,78,12
75,79,6
75,80,32
75,81,4
75,82,15
75,83,3
75,84,1
75,89,1
75,93,1
75,94,11
75,96,2
75,97,12
75,102,1
75,104,3
75,105,1
75,106,2
75,107,4
75,108,8
75,109,2
75,111,4
75,114,3
75,115,2
75,116,3
75,117,1
75,120,1
75,123,1
75,126,4
75,127,3
75,128,2
75,130,1
75,131,3
75,132,1
75,137,1
75,140,12
75,141,38
75,142,2
75,143,1
75,144,20
75,145,284
75,146,9
75,147,4
75,148,3
75,149,2
75,150,1
75,152,208
75,153,25
75,154,1
75,155,50
75,156,18
75,159,33
75,162,43
75,163,7
75,164,4
75,165,3
75,166,3
75,167,1
75,169,3
75,170,6
75,173,2
75,175,1
75,176,1
75,177,3
75,179,2
75,180,4
75,181,1
75,185,1
75,188,2
76,8,10
76,9,1
76,12,5
76,14,2
76,17,1
76,19,1
76,22,3
76,27,2
76,28,1
76,31,5
76,32,2
76,33,2
76,34,20
76,35,5
76,36,1
76,37,1
76,39,1
76,43,2
76,49,19
76,51,4
76,52,15
76,53,2
76,60,4
76,61,1
76,66,1
76,67,3
76,69,1
