O,D,Ton
67,18,8
67,19,3
67,20,1
67,21,124
67,22,3
67,23,3
67,24,2
67,25,30
67,26,5
67,28,35
67,29,5
67,30,4
67,31,4
67,32,52
67,33,16
67,34,3
67,35,1
67,36,2
67,38,2
67,39,5
67,40,26
67,41,1
67,42,35
67,43,50
67,44,17
67,45,2
67,46,23
67,47,3
67,48,3
67,49,13
67,52,23
67,53,1
67,54,4
67,55,15
67,56,91
67,57,2
67,58,7
67,59,22
67,61,2
67,62,6
67,63,40
67,64,4
67,65,17
67,66,19
67,68,27
67,69,4
67,70,19
67,71,9
67,72,45
67,73,18
67,74,23
67,75,16
67,76,14
67,78,7
67,79,43
67,80,1
67,81,3
67,82,11
67,83,1
67,84,2
67,85,1
67,88,2
67,89,4
67,90,10
67,91,1
67,92,4
67,94,1
67,97,5
67,98,8
67,99,114
67,100,19
67,101,2
67,102,10
67,103,2
67,104,7
67,105,11
67,106,10
67,108,14
67,110,44
67,111,6
67,112,3
67,113,19
67,115,1
67,117,2
67,118,24
67,120,1
67,122,2
67,123,26
67,124,8
67,126,2
67,127,9
67,128,5
67,129,9
67,131,1
67,133,9
67,134,11
67,136,3
67,137,4
67,138,2
67,140,32
67,141,8
67,143,1
67,145,4
67,146,4
67,147,2
67,148,2
67,149,2
67,150,4
67,153,4
67,154,5
67,155,18
67,156,1
67,157,1
67,158,7
67,159,1
67,160,3
67,161,5
67,163,8
67,164,6
67,165,12
67,166,31
67,167,6
67,169,1
67,170,2
67,171,1
67,172,7
67,173,1
67,174,4
67,175,16
67,177,1
67,178,2
67,180,1
67,181,3
67,184,2
67,187,4
67,188,1
67,189,1
67,190,1
67,192,8
67,193,1
67,194,6
67,195,1
67,196,11
67,197,1
67,198,18
68,1,3
68,2,4
68,3,4
68,5,52
68,6,4
68,9,1
68,10,7
68,11,26
68,12,12
68,13,2
68,14,1
68,15,12
68,16,15
68,18,13
68,19,1
68,21,59
68,25,15
68,26,2
68,28,27
68,29,5
68,31,3
68,32,40
68,33,8
68,35,2
68,37,2
68,38,2
68,39,6
68,40,15
68,41,2
68,42,12
68,43,17
68,44,3
68,46,9
68,48,4
68,49,2
68,55,13
68,56,33
68,57,1
68,58,1
68,59,4
68,62,7
68,63,13
68,64,7
68,65,4
68,66,6
68,67,337
68,69,7
68,70,3
68,71,6
68,72,16
68,73,7
68,74,10
68,75,5
68,76,9
68,78,1
68,79,8
68,82,8
68,84,3
68,85,2
68,87,1
68,90,1
68,95,1
68,98,3
68,99,82
68,100,14
68,101,9
68,102,3
68,104,2
68,105,5
68,106,2
68,107,1
68,108,1
68,110,19
68,111,5
68,112,6
68,113,4
68,117,1
68,118,12
68,122,7
68,123,21
68,124,6
68,125,1
68,128,1
68,129,5
68,134,1
68,140,33
68,141,1
68,143,3
68,145,4
68,146,4
68,147,1
68,148,1
68,151,3
68,152,3
68,155,7
68,157,1
68,158,1
68,159,1
68,161,2
68,162,3
68,163,5
68,164,1
68,165,11
68,166,1
68,167,5
68,169,2
68,172,7
68,175,3
68,178,2
68,180,1
68,187,2
68,192,1
68,193,2
68,195,1
68,196,2
68,198,1
68,199,4
69,1,3
69,2,1
69,3,6
69,4,5
69,5,57
69,6,4
69,8,4
69,10,1
69,11,34
69,12,1
69,13,7
69,15,9
69,16,13
69,17,1
69,18,3
69,19,2
69,21,32
69,22,3
69,23,2
69,25,17
69,26,7
69,28,15
69,29,2
69,30,1
69,31,1
69,32,11
69,33,8
69,34,3
69,36,1
69,37,1
69,38,1
69,39,9
69,40,2
69,41,2
69,42,22
69,43,10
69,44,7
69,46,7
69,49,1
69,50,3
69,52,1
69,53,1
69,54,4
69,55,8
69,56,35
69,59,3
69,62,6
69,63,20
69,65,4
69,66,2
69,67,213
69,68,23
69,70,3
69,71,3
69,72,15
69,73,6
69,74,1
69,75,9
69,76,9
69,78,5
69,79,7
69,82,5
69,83,6
69,84,5
69,85,1
69,88,2
69,90,2
69,91,1
69,92,3
69,94,3
69,97,4
69,98,3
69,99,72
69,100,24
69,101,5
69,102,2
69,103,5
69,104,2
69,105,4
69,106,2
69,109,2
69,110,15
69,111,8
69,112,1
69,113,8
69,115,3
69,118,16
69,120,1
69,122,4
69,123,9
69,124,4
69,125,5
69,128,2
69,129,2
69,133,2
69,134,5
69,135,1
69,136,1
69,137,3
69,140,46
69,141,2
69,143,1
69,145,1
69,146,6
69,150,1
69,151,1
69,155,9
69,156,3
69,158,3
69,160,2
69,163,3
69,164,3
69,165,16
69,166,5
69,167,6
69,169,4
69,172,4
69,173,2
69,175,6
69,177,1
69,178,2
69,181,1
69,184,1
69,192,2
69,194,1
69,195,1
69,198,1
70,1,11
70,2,4
70,3,7
70,4,7
70,5,93
70,7,3
70,8,1
70,9,1
70,11,5
70,12,2
70,13,10
70,14,2
70,15,18
70,16,26
70,17,1
70,18,11
70,19,4
70,21,80
70,23,1
70,24,2
70,25,7
70,28,16
70,29,3
70,30,1
70,32,32
70,33,15
70,35,2
70,36,1
70,39,5
70,40,14
70,41,2
70,42,17
70,43,19
70,44,4
70,46,9
70,47,1
70,48,2
70,49,1
70,52,2
70,53,1
70,54,9
70,55,21
70,56,58
70,58,13
70,59,12
70,60,2
70,62,12
70,63,37
70,64,3
70,65,5
70,66,5
70,67,106
70,68,11
70,69,5
70,71,25
70,72,51
70,73,23
70,74,10
70,75,2
70,76,2
70,77,1
70,78,4
70,79,11
70,81,1
70,82,8
70,83,8
70,84,2
70,85,3
70,88,3
70,89,3
70,92,2
70,93,1
70,94,2
70,97,3
70,98,7
70,99,77
70,100,9
70,101,6
70,102,6
70,103,7
70,105,5
70,106,9
70,107,14
70,108,10
70,109,2
70,110,18
70,111,2
70,112,2
70,117,2
70,118,7
70,119,1
70,122,11
70,123,14
70,124,5
70,125,1
70,126,3
70,127,2
70,129,3
70,131,1
70,133,1
70,134,4
70,135,1
70,136,2
70,137,2
70,140,7
70,141,4
70,143,13
70,146,1
70,147,3
70,150,1
70,154,3
70,155,8
70,157,1
70,158,1
70,160,4
70,164,11
70,165,5
70,166,14
70,167,3
70,169,4
70,170,3
70,171,4
70,172,4
70,175,15
70,177,2
70,178,1
70,179,1
70,180,3
70,181,2
70,187,1
70,189,1
70,192,5
70,193,2
70,194,6
70,195,1
70,196,4
70,197,5
70,198,11
71,1,5
71,2,3
71,3,2
71,4,6
71,5,112
71,6,1
71,7,4
71,8,3
71,11,12
71,13,15
71,14,8
71,15,36
71,16,32
71,17,2
71,18,31
71,19,4
71,20,2
71,21,74
71,23,2
71,25,11
71,28,33
71,29,5
71,30,1
71,31,1
71,32,26
71,33,7
71,36,10
71,37,3
71,39,4
71,40,16
71,41,5
71,42,17
71,43,12
71,44,15
71,46,16
71,48,4
71,49,7
71,52,4
71,53,1
71,54,4
71,55,29
71,56,88
71,57,4
71,58,16
71,59,26
71,61,2
71,62,28
71,63,35
71,64,10
71,65,11
71,66,9
71,67,175
71,68,18
71,69,1
71,70,16
71,72,27
71,73,21
71,74,14
71,75,1
71,76,11
71,78,12
71,79,18
71,81,11
71,82,11
71,83,5
71,84,3
71,85,6
71,86,2
71,87,4
71,88,1
71,89,3
71,90,1
71,92,7
71,93,3
71,94,3
71,95,2
71,96,3
71,97,2
71,98,9
71,99,89
71,100,10
71,102,9
71,103,1
71,104,4
71,105,3
71,106,15
71,107,3
71,108,7
71,109,3
71,110,18
71,111,6
71,112,4
71,113,4
71,115,1
71,117,3
71,118,10
71,122,4
71,123,16
71,124,5
71,127,2
71,129,8
71,130,4
71,131,1
71,132,2
71,133,6
71,134,8
71,135,1
71,136,1
71,137,2
71,138,3
71,140,14
71,141,2
71,143,18
71,145,5
71,146,2
71,148,2
71,151,1
71,154,1
71,155,8
71,158,2
71,160,1
71,163,3
71,164,14
71,165,17
71,166,7
71,167,5
71,169,2
71,171,4
71,172,14
71,174,1
71,175,4
71,177,2
71,178,1
71,182,1
71,187,7
71,188,1
71,189,3
71,191,8
71,192,4
71,193,6
71,194,4
71,195,6
71,196,8
71,197,3
71,198,6
71,199,2
72,1,2
72,2,3
72,3,5
72,4,8
72,5,83
72,6,2
72,7,1
72,8,1
72,9,1
72,10,3
72,11,16
72,12,1
72,13,17
72,14,6
72,15,56
72,16,52
72,17,3
72,18,23
72,19,6
72,21,96
72,22,2
72,23,1
72,25,17
72,26,1
72,28,25
72,29,6
72,30,1
72,31,4
72,32,27
72,33,24
72,36,1
72,38,1
72,39,4
72,40,16
72,41,1
72,42,10
72,43,13
72,44,11
72,45,2
72,46,9
72,48,2
72,49,6
72,52,7
72,53,3
72,54,5
72,55,19
72,56,42
72,58,17
72,59,31
72,62,6
72,63,33
72,64,6
72,65,4
72,66,3
72,67,152
72,68,7
72,69,4
72,70,25
72,71,29
72,73,11
72,74,27
72,75,4
72,76,13
72,78,16
72,79,21
72,81,12
72,82,21
72,83,10
72,84,11
72,85,3
72,86,2
72,87,2
72,88,2
72,89,3
72,90,2
72,92,3
72,94,3
72,95,1
72,96,4
72,97,4
72,98,9
72,99,72
72,100,8
72,101,1
72,104,1
72,105,7
72,106,8
72,107,5
72,108,10
72,110,14
72,111,3
72,113,3
72,114,3
72,115,3
72,117,2
72,118,12
72,121,1
72,122,8
72,123,9
72,124,9
72,125,2
72,126,3
72,127,4
72,129,5
72,130,1
72,133,2
72,134,4
72,135,1
72,137,2
72,138,2
72,140,10
72,141,1
72,143,4
72,145,1
72,146,5
72,148,1
72,151,1
72,152,3
72,153,1
72,155,3
72,156,3
72,160,1
72,161,3
72,163,3
72,164,9
72,165,25
72,166,18
72,167,5
72,169,2
72,172,6
72,174,3
72,175,9
72,176,1
72,181,1
72,183,1
72,184,2
72,185,1
72,187,1
72,188,5
72,189,1
72,191,8
72,192,12
72,193,2
72,194,3
72,195,9
72,197,6
72,198,17
72,199,7
73,1,5
73,2,6
73,3,11
73,4,5
73,5,275
73,6,5
73,7,4
73,9,2
73,10,2
73,11,17
73,12,3
73,13,10
73,14,15
73,15,16
73,16,31
73,17,4
73,18,39
73,19,10
73,20,1
73,21,55
73,22,8
73,23,1
73,25,19
73,26,5
73,27,5
73,28,41
73,29,1
73,30,1
73,31,2
73,32,25
73,33,13
73,34,1
73,36,1
73,37,2
73,39,5
73,40,18
73,41,1
73,42,12
73,43,15
73,44,13
73,45,1
73,46,15
73,48,5
73,49,10
73,52,3
73,53,3
73,54,3
73,55,18
73,56,47
73,57,2
73,58,23
73,59,10
73,62,20
73,63,31
73,64,5
73,65,3
73,66,5
73,67,146
73,68,8
73,69,7
73,70,19
73,71,25
73,72,18
73,74,6
73,75,9
73,76,7
73,77,1
73,78,7
73,79,15
73,81,15
73,82,18
73,83,3
73,84,9
73,85,3
73,87,8
73,88,1
73,89,3
73,90,1
73,91,1
73,92,4
73,93,1
73,94,1
73,95,1
73,96,1
73,97,5
73,98,8
73,99,66
73,100,11
73,101,4
73,102,3
73,104,8
73,105,4
73,106,11
73,108,2
73,109,2
73,110,16
73,111,6
73,112,4
73,113,7
73,117,3
73,118,7
73,120,3
73,122,1
73,123,8
73,124,10
73,125,2
73,128,2
73,129,9
73,130,4
73,131,1
73,132,2
73,133,2
73,134,2
73,136,1
73,137,4
73,140,11
73,143,27
73,146,4
73,150,1
73,151,1
73,153,1
73,154,1
73,155,4
73,157,1
73,158,2
73,161,1
73,162,3
73,164,5
73,165,16
73,166,10
73,167,2
73,169,4
73,170,2
73,171,2
73,172,6
73,173,2
73,174,2
73,175,11
73,177,2
73,178,3
73,180,2
73,181,4
73,182,1
73,184,1
73,185,1
73,186,2
73,187,8
73,192,9
73,193,5
73,194,3
73,195,2
73,196,5
73,197,5
73,198,8
73,199,3
74,2,3
74,3,6
74,4,11
74,5,64
74,6,1
74,7,1
74,8,4
74,9,1
74,11,10
74,12,2
74,13,5
74,14,2
74,15,347
74,16,44
74,17,8
74,18,13
74,19,11
74,20,7
74,21,201
74,24,2
74,25,15
74,27,1
74,28,36
74,29,10
74,30,7
74,31,1
74,32,23
74,33,10
74,34,2
74,35,1
74,36,2
74,37,5
74,38,1
74,39,2
74,40,39
74,41,2
74,42,7
74,43,20
74,44,9
74,46,7
74,48,1
74,49,8
74,52,2
74,53,7
74,54,14
74,55,28
74,56,40
74,57,1
74,58,12
74,59,29
74,61,1
74,62,11
74,63,32
74,64,3
74,65,5
74,66,3
74,67,142
74,68,6
74,69,2
74,70,35
74,71,23
74,72,48
74,73,15
74,75,14
74,76,6
74,78,35
74,79,23
74,81,17
74,82,10
74,83,6
74,84,19
74,85,8
74,86,1
74,88,1
74,89,1
74,90,4
74,92,12
74,93,2
74,94,4
74,97,10
74,98,26
74,99,69
74,100,12
74,101,2
74,102,1
74,105,10
74,106,10
74,107,2
74,108,9
74,109,2
74,110,40
74,111,6
74,113,1
74,115,1
74,117,4
74,118,7
74,123,21
74,124,9
74,125,1
74,129,8
74,130,1
74,133,4
74,134,2
74,135,2
74,136,1
74,137,1
74,140,11
74,141,1
74,143,3
74,145,1
74,146,4
74,147,1
74,150,1
74,155,6
74,156,2
74,157,2
74,160,1
74,161,3
74,162,3
74,163,2
74,164,27
74,165,24
74,166,45
74,167,5
74,169,6
74,171,2
74,172,2
74,173,3
74,174,2
74,175,17
74,180,2
74,181,2
74,183,1
74,187,2
74,188,1
74,189,6
74,191,1
74,192,9
74,193,10
74,194,11
74,195,16
74,196,12
74,197,3
74,198,27
74,199,8
75,1,2
75,2,5
75,3,11
75,4,3
75,5,85
75,6,4
75,7,11
75,8,7
75,9,2
75,10,10
75,11,50
75,12,18
75,13,14
75,14,5
75,15,10
75,16,19
75,17,1
75,18,7
75,19,7
75,21,56
75,22,4
75,23,7
75,24,2
75,25,67
75,26,4
75,27,2
75,28,39
75,29,2
75,30,2
75,31,2
75,32,19
75,33,9
75,34,7
75,35,1
75,36,5
75,37,1
75,39,8
75,40,7
75,41,3
75,42,34
75,43,12
75,44,18
75,45,5
75,46,18
75,47,1
75,48,14
75,49,7
75,50,2
75,51,1
75,52,5
75,53,4
75,54,3
75,55,16
75,56,82
75,57,5
75,58,3
75,59,11
75,60,7
75,61,2
75,62,6
75,63,48
75,64,12
75,65,15
75,66,8
75,67,414
75,68,42
75,69,11
75,70,13
75,71,19
75,72,20
75,73,18
75,74,5
75,76,40
75,78,6
75,79,5
75,81,6
75,82,10
75,83,5
75,84,14
75,85,3
75,86,6
75,87,4
75,88,3
75,89,2
75,90,9
75,92,5
75,94,1
75,95,2
75,96,2
75,97,6
75,98,4
75,99,112
75,100,35
75,101,2
75,102,5
75,103,2
75,104,6
75,105,3
75,106,4
75,107,2
75,110,21
75,111,9
75,112,10
75,113,19
75,114,4
75,115,2
75,117,4
75,118,42
75,119,2
75,121,3
75,122,19
75,123,28
75,124,13
75,125,9
75,126,9
75,128,4
75,129,4
75,133,2
75,134,1
75,135,2
75,136,3
75,137,6
75,138,2
75,139,1
75,140,68
75,141,24
75,145,3
75,146,10
75,147,3
75,149,1
75,151,1
75,152,1
75,153,3
75,154,7
75,155,17
75,156,2
75,157,5
75,158,3
75,160,7
75,161,3
75,162,10
75,163,9
75,164,7
75,165,22
75,166,18
75,167,15
75,169,7
75,170,2
75,171,2
75,172,5
75,173,4
75,175,18
75,176,2
75,177,3
75,178,1
75,181,3
75,183,1
75,187,7
75,192,8
75,193,1
75,194,4
75,195,2
75,196,2
75,197,3
75,198,7
76,1,5
76,2,12
76,3,6
76,4,2
76,5,84
76,6,5
76,7,7
76,8,5
76,9,3
76,10,1
76,11,50
76,12,6
76,13,5
76,14,8
76,15,3
76,16,12
76,18,6
76,19,7
76,21,48
76,22,3
76,23,5
76,24,1
76,25,27
76,26,7
76,28,44
76,29,3
76,31,1
76,32,15
76,33,6
76,34,3
76,35,1
76,36,1
76,37,4
76,38,4
76,39,9
76,40,10
76,41,1
76,42,17
76,43,10
76,44,9
76,45,1
76,46,22
76,48,11
76,49,4
76,50,2
76,53,2
76,54,1
76,55,19
76,56,65
76,58,7
76,59,11
76,61,4
76,62,4
76,63,49
76,64,2
76,65,4
76,66,12
76,67,336
76,68,31
76,69,10
76,70,4
76,71,7
76,72,16
76,73,16
76,74,5
76,75,21
76,78,1
76,79,11
76,81,10
76,82,11
76,83,5
76,84,17
76,85,3
76,86,3
76,87,3
76,88,1
76,89,1
76,90,2
76,92,1
76,94,3
76,95,1
76,97,2
76,98,2
76,99,110
76,100,18
76,101,13
76,102,7
76,103,2
76,104,7
76,105,1
76,106,8
76,108,1
76,110,28
76,111,15
76,112,14
76,113,10
76,114,2
76,115,3
76,117,4
76,118,38
76,119,2
76,122,16
76,123,17
76,124,14
76,125,9
76,126,4
76,127,1
76,128,1
76,129,4
76,130,4
76,133,3
76,135,1
76,136,1
76,137,2
76,138,1
76,140,73
76,141,21
76,145,6
76,146,12
76,147,6
76,148,1
76,149,1
76,152,1
76,153,3
76,154,1
76,155,10
76,156,1
76,157,1
76,160,8
76,161,3
76,163,4
76,164,4
76,165,18
76,166,3
76,167,6
76,169,8
76,172,3
76,173,2
76,174,5
76,175,14
76,177,3
76,178,2
76,180,3
76,181,1
76,184,1
76,187,6
76,188,1
76,190,1
76,191,2
76,192,2
76,193,1
76,194,1
76,195,3
76,196,1
76,197,1
76,198,5
76,199,2
77,1,7
77,2,5
77,3,1
77,5,27
77,6,1
77,8,1
77,9,6
77,10,1
77,11,21
77,12,1
77,13,3
77,14,5
77,15,1
77,16,9
77,17,1
77,18,11
77,19,10
77,21,27
77,22,6
77,24,7
77,25,40
77,26,5
77,27,1
77,28,25
77,29,1
77,31,1
77,32,4
77,33,4
77,34,1
77,35,2
77,36,2
77,37,7
77,38,5
77,39,13
77,40,4
77,41,1
77,42,11
77,43,1
77,44,9
77,45,4
77,46,11
77,47,2
77,48,13
77,49,2
77,51,5
77,52,6
77,54,1
77,55,17
77,56,20
77,57,1
77,58,11
77,59,6
77,60,2
77,61,1
77,62,5
77,63,7
77,64,6
77,65,5
77,66,1
77,67,94
77,68,10
77,69,1
77,70,4
77,71,3
77,72,5
77,73,4
77,74,3
77,75,8
77,76,17
77,78,1
77,79,4
77,80,1
77,81,8
77,82,6
77,83,10
77,84,8
77,85,1
77,87,3
77,88,1
77,89,2
77,90,4
77,93,3
77,95,1
77,98,5
77,99,50
77,100,15
77,101,2
77,102,1
77,103,2
77,105,1
77,106,3
77,110,10
77,111,6
77,112,16
77,113,15
77,114,4
77,115,10
77,117,4
77,118,23
77,120,1
77,122,8
77,123,8
77,124,8
77,125,10
77,126,5
77,127,2
77,128,4
77,129,4
77,132,1
77,133,3
77,135,4
77,136,1
77,137,4
77,139,1
77,140,28
77,141,6
77,143,2
77,145,1
77,146,3
77,147,4
77,148,3
77,149,2
77,152,1
77,153,4
77,154,2
77,155,5
77,156,3
77,159,1
77,160,5
77,161,3
77,162,4
77,163,7
77,164,5
77,165,19
77,166,5
77,167,7
77,169,5
77,170,10
77,171,3
77,172,3
77,173,2
77,174,1
77,175,9
77,176,2
77,177,1
77,178,1
77,180,2
77,181,2
77,182,1
77,183,1
77,187,5
77,189,1
77,192,2
77,193,1
77,194,3
77,195,8
77,197,1
77,198,1
77,199,1
78,1,6
78,2,2
78,3,8
78,4,12
78,5,99
78,6,8
78,8,1
78,10,4
78,11,16
78,12,4
78,13,22
78,14,6
78,15,92
78,16,46
78,17,15
78,18,44
78,19,9
78,20,7
78,21,147
78,22,1
78,23,1
78,25,7
78,26,2
78,28,55
78,29,10
78,32,32
78,33,18
78,34,5
78,36,1
78,37,1
78,39,3
78,40,28
78,42,23
78,43,9
78,44,7
78,46,17
78,48,3
78,49,8
78,52,3
78,53,3
78,54,2
78,55,37
78,56,70
78,57,1
78,58,15
78,59,37
78,62,16
78,63,51
78,64,7
78,65,5
78,66,4
78,67,194
78,68,13
78,69,1
78,70,28
78,71,21
78,72,76
78,73,36
78,74,27
78,75,5
78,76,5
78,79,34
78,81,14
78,82,9
78,83,5
78,84,13
78,85,4
78,87,7
78,89,2
78,90,4
78,92,3
78,93,2
78,94,7
78,95,5
78,96,1
78,97,4
78,98,8
78,99,116
78,100,24
78,101,2
78,102,4
78,103,1
78,105,11
78,106,8
78,107,3
78,108,9
78,109,2
78,110,15
78,111,7
78,112,3
78,113,2
78,115,1
78,117,1
78,118,17
78,119,1
78,121,1
78,122,1
78,123,22
78,124,6
78,125,7
78,126,6
78,127,3
78,128,2
78,129,26
78,130,1
78,133,2
78,134,9
78,135,1
78,136,4
78,137,6
78,140,28
78,141,1
78,143,9
78,145,2
78,146,4
78,147,1
78,150,1
78,151,3
78,154,2
78,155,12
78,156,1
78,157,1
78,158,5
78,163,2
78,164,13
78,165,23
78,166,16
78,167,9
78,169,1
78,170,1
78,171,3
78,172,7
78,173,1
78,174,4
78,175,14
78,177,1
78,180,1
78,181,4
78,182,1
78,183,2
78,184,1
78,187,2
78,188,4
78,189,3
78,191,3
78,192,15
78,193,16
78,194,11
78,195,9
78,196,12
78,197,2
78,198,5
78,199,2
79,1,6
79,2,5
79,3,11
79,4,4
79,5,103
79,7,2
79,9,2
79,10,5
79,11,15
79,12,1
79,13,3
79,15,43
79,16,28
79,17,1
79,18,20
79,19,3
79,20,10
79,21,142
79,22,1
79,23,1
79,24,1
79,25,14
79,26,4
79,28,38
79,29,4
79,30,5
79,31,2
79,32,59
79,33,35
79,34,4
79,39,5
79,40,35
79,41,4
79,42,27
79,43,31
79,44,11
79,46,48
79,48,3
79,49,4
79,50,1
79,52,2
79,53,1
79,54,5
79,55,40
79,56,72
79,57,1
79,58,8
79,59,17
79,62,24
79,63,36
79,64,8
79,65,5
79,66,7
79,67,204
79,68,14
79,69,3
79,70,18
79,71,33
79,72,60
79,73,48
79,74,20
79,75,6
79,76,1
79,77,2
79,78,9
79,80,2
79,81,10
79,82,23
79,83,2
79,84,13
79,85,7
79,87,2
79,88,4
79,90,2
79,92,1
79,93,3
79,94,2
79,96,2
79,97,2
79,98,19
79,99,89
79,100,12
79,102,7
79,105,17
79,106,18
79,107,4
79,108,6
79,110,47
79,111,7
79,113,1
79,115,3
79,117,1
79,118,19
79,122,10
79,123,41
79,124,16
79,126,7
79,127,2
79,129,6
79,130,1
79,134,1
79,136,3
79,137,2
79,138,3
79,140,8
79,143,12
79,145,2
79,146,6
79,147,3
79,150,2
79,151,3
79,152,7
79,153,2
79,154,3
79,155,24
79,156,4
79,160,3
79,161,3
79,163,1
79,164,30
79,165,26
79,166,13
79,167,9
79,169,6
79,170,1
79,171,1
79,172,9
79,174,2
79,175,10
79,177,1
79,178,2
79,180,1
79,181,3
79,182,2
79,184,2
79,186,1
79,187,5
79,191,5
79,192,12
79,193,9
79,194,8
79,195,5
79,196,14
79,197,7
79,198,8
79,199,14
80,1,1
80,2,10
80,3,9
80,5,85
80,6,17
80,7,5
80,8,6
80,9,1
80,10,7
80,11,38
80,12,11
80,13,8
80,14,8
80,15,10
80,16,4
80,18,10
80,19,1
80,21,25
80,22,11
80,23,3
80,25,17
80,26,8
80,27,3
80,28,32
80,29,4
80,32,12
80,33,3
80,34,5
80,37,4
80,38,3
80,39,12
80,40,4
80,41,1
80,42,11
80,43,6
80,44,9
80,45,1
80,46,8
80,48,3
80,49,2
80,51,1
80,52,7
80,54,6
80,55,14
80,56,48
80,57,2
80,58,3
80,59,17
80,60,2
80,62,6
80,63,24
80,64,9
80,65,3
80,66,5
80,67,198
80,68,9
80,69,1
80,70,5
80,71,5
80,72,6
80,73,7
80,74,7
80,75,5
80,76,6
80,78,1
80,79,5
80,81,9
80,82,3
80,83,13
80,84,12
80,85,3
80,86,3
80,87,4
80,90,4
80,93,1
80,95,3
80,96,1
80,98,4
80,99,62
80,100,7
80,101,4
80,104,2
80,105,5
80,106,4
80,107,2
80,108,3
80,110,6
80,111,7
80,112,6
80,113,4
80,114,1
80,115,4
80,117,2
80,118,14
80,122,3
80,123,4
80,124,6
80,125,2
80,126,2
80,127,5
80,128,5
80,129,6
80,132,9
80,134,3
80,136,1
80,138,1
80,140,41
80,141,8
80,145,4
80,146,4
80,151,1
80,153,5
80,154,3
80,155,4
80,157,2
80,160,5
80,161,4
80,164,1
80,165,17
80,166,7
80,167,19
80,169,2
80,170,2
80,171,3
80,172,9
80,173,4
80,175,19
80,177,3
80,178,4
80,181,7
80,183,3
80,184,2
80,187,4
80,190,1
80,192,2
80,194,2
80,195,3
80,197,1
80,198,4
80,199,3
81,1,10
81,2,6
81,3,11
81,4,3
81,5,84
81,6,11
81,7,8
81,8,5
81,9,1
81,10,6
81,11,35
81,12,1
81,13,11
81,14,10
81,15,23
81,16,33
81,17,5
81,18,22
81,19,17
81,20,1
81,21,74
81,22,5
81,23,2
81,25,15
81,26,3
81,27,2
81,28,82
81,29,7
81,30,1
81,31,1
81,32,20
81,33,6
81,34,1
81,36,1
81,37,2
81,38,1
81,39,12
81,40,9
81,41,2
81,42,10
81,43,6
81,44,11
81,45,1
81,46,8
81,47,4
81,48,2
81,49,11
81,52,20
81,53,3
81,54,8
81,55,57
81,56,54
81,57,2
81,58,6
81,59,21
81,62,17
81,63,47
81,64,18
81,65,15
81,66,10
81,67,196
81,68,11
81,70,5
81,71,15
81,72,24
81,73,22
81,74,4
81,75,9
81,76,6
81,78,8
81,79,8
81,80,1
81,82,32
81,83,19
81,84,39
81,85,10
81,86,13
81,87,7
81,89,3
81,90,13
81,91,1
81,92,6
81,93,5
81,95,1
81,96,3
81,97,4
81,98,14
81,99,115
81,100,16
81,101,9
81,103,1
81,104,5
81,106,9
81,107,2
81,110,11
81,111,3
81,112,3
81,113,8
81,115,2
81,117,4
81,118,20
81,122,5
81,123,10
81,124,5
81,125,2
81,126,3
81,127,2
81,128,2
81,129,19
81,130,4
81,131,3
81,132,9
81,133,5
81,134,1
81,135,1
81,136,5
81,137,12
81,139,2
81,140,32
81,141,3
81,143,2
81,145,2
81,146,5
81,147,3
81,154,2
81,155,3
81,157,1
81,159,1
81,160,3
81,161,8
81,162,4
81,163,4
81,164,12
81,165,41
81,166,22
81,167,7
81,169,6
81,170,6
81,171,3
81,172,8
81,173,4
81,174,1
81,175,23
81,176,2
81,177,2
81,178,9
81,180,6
81,181,10
81,183,2
81,184,3
81,187,8
81,188,1
81,189,1
81,190,1
81,192,13
81,193,2
81,194,5
81,195,9
81,196,4
81,197,1
81,198,11
81,199,1
82,1,1
82,2,7
82,3,8
82,4,5
82,5,71
82,6,10
82,7,3
82,8,6
82,10,4
82,11,12
82,12,1
82,13,4
82,14,4
82,15,25
82,16,23
82,17,5
82,18,24
82,19,12
82,20,2
82,21,127
82,22,1
82,24,3
82,25,13
82,26,5
82,28,35
82,29,9
82,30,1
82,31,4
82,32,8
82,33,7
82,34,1
82,35,4
82,36,1
82,37,2
82,38,1
82,39,6
82,40,11
82,42,1
82,43,12
82,44,11
82,46,8
82,47,5
82,48,6
82,49,1
82,52,11
82,53,1
82,54,6
82,55,32
82,56,40
82,57,1
82,58,13
82,59,14
82,60,1
82,62,8
82,63,41
82,64,7
82,65,13
82,66,3
82,67,128
82,68,6
82,69,5
82,70,10
82,71,22
82,72,21
82,73,23
82,74,8
82,75,6
82,76,6
82,78,13
82,79,8
82,81,12
82,83,10
82,84,13
82,85,5
82,86,1
82,87,8
82,88,1
82,89,7
82,90,5
82,91,6
82,92,14
82,93,1
82,94,2
82,95,5
82,96,7
82,97,9
82,98,5
82,99,95
82,100,11
82,102,2
82,103,1
82,104,1
82,105,3
82,106,3
82,107,3
82,108,7
82,109,1
82,110,17
82,111,8
82,112,5
82,113,9
82,114,1
82,115,2
82,117,3
82,118,17
82,120,1
82,122,3
82,123,6
82,124,2
82,125,5
82,126,1
82,128,2
82,129,15
82,130,5
82,131,6
82,134,1
82,135,1
82,136,1
